,date,menu_item,stock_count,orders,menu_item_id,in_children_menu,max_stock_quantity,Children_Event,Music_Event,fest_name
425,2016-05-10,Chocolate Ice Cream,83,83,5,0,167,No,No,
426,2016-05-10,Corned Beef Hash,162,134,6,0,135,No,No,
427,2016-05-10,Crab Flake Cocktail,76,61,7,0,76,No,No,
428,2016-05-10,Crackers,20,20,8,0,66,No,No,
429,2016-05-10,Cream Cheese,178,102,9,0,127,No,No,
430,2016-05-10,Dessert,89,71,10,0,149,No,No,
431,2016-05-10,French fried potatoes,32,32,11,1,64,No,No,
432,2016-05-10,Fruit,70,70,12,1,116,No,No,
433,2016-05-10,Grapes,43,43,13,1,145,No,No,
434,2016-05-10,Milk,34,34,14,1,113,No,No,
435,2016-05-10,Nesselrode Pudding,107,90,15,0,82,No,No,
436,2016-05-10,Orange Juice,183,78,16,0,183,No,No,
437,2016-05-10,Orange marmalade,77,77,17,0,70,No,No,
438,2016-05-10,Oranges,57,54,18,1,189,No,No,
439,2016-05-10,Oyster cocktail,63,63,19,0,79,No,No,
440,2016-05-10,Pear,78,57,20,0,87,No,No,
441,2016-05-10,Plums,70,70,21,0,87,No,No,
442,2016-05-10,ROQUEFORT CHEESE,89,89,22,0,81,No,No,
443,2016-05-10,STRAWBERRY ICE CREAM,19,19,23,1,65,No,No,
444,2016-05-10,Sardines,87,87,24,0,67,No,No,
445,2016-05-10,Sauterne,23,23,25,0,77,No,No,
446,2016-05-10,Scrambled Eggs,266,144,26,0,190,No,No,
447,2016-05-10,Shrimp Cocktail,120,82,27,0,133,No,No,
448,2016-05-10,Shrimp Salad,198,117,28,0,180,No,No,
449,2016-05-10,Sliced Tomatoes,118,93,29,1,131,No,No,
450,2016-05-10,Stewed Corn,45,45,30,0,91,No,No,
451,2016-05-10,Stewed Prunes,85,33,31,0,122,No,No,
452,2016-05-10,Sweet Potatoes,53,53,32,1,178,No,No,
453,2016-05-10,Tea,47,47,33,0,158,No,No,
454,2016-05-10,rice pudding,257,162,34,1,198,No,No,
455,2016-05-11,Biscuit Tortoni,130,89,0,0,163,No,No,
456,2016-05-11,Blue Point Oysters,64,64,1,0,161,No,No,
457,2016-05-11,Boiled eggs,136,136,2,0,113,No,No,
458,2016-05-11,Boiled potatoes,206,136,3,0,172,No,No,
459,2016-05-11,Chicken Sandwich,80,80,4,1,134,No,No,
460,2016-05-11,Chocolate Ice Cream,83,71,5,0,167,No,No,
461,2016-05-11,Corned Beef Hash,95,61,6,0,135,No,No,
462,2016-05-11,Crab Flake Cocktail,106,106,7,0,76,No,No,
463,2016-05-11,Crackers,26,26,8,0,66,No,No,
464,2016-05-11,Cream Cheese,152,76,9,0,127,No,No,
465,2016-05-11,Dessert,119,88,10,0,149,No,No,
466,2016-05-11,French fried potatoes,70,70,11,1,64,No,No,
467,2016-05-11,Fruit,128,128,12,1,116,No,No,
468,2016-05-11,Grapes,101,100,13,1,145,No,No,
469,2016-05-11,Milk,147,109,14,1,113,No,No,
470,2016-05-11,Nesselrode Pudding,107,99,15,0,82,No,No,
471,2016-05-11,Orange Juice,55,55,16,0,183,No,No,
472,2016-05-11,Orange marmalade,63,63,17,0,70,No,No,
473,2016-05-11,Oranges,227,204,18,1,189,No,No,
474,2016-05-11,Oyster cocktail,24,24,19,0,79,No,No,
475,2016-05-11,Pear,26,26,20,0,87,No,No,
476,2016-05-11,Plums,104,104,21,0,87,No,No,
477,2016-05-11,ROQUEFORT CHEESE,105,105,22,0,81,No,No,
478,2016-05-11,STRAWBERRY ICE CREAM,52,52,23,1,65,No,No,
479,2016-05-11,Sardines,47,41,24,0,67,No,No,
480,2016-05-11,Sauterne,85,85,25,0,77,No,No,
481,2016-05-11,Scrambled Eggs,152,84,26,0,190,No,No,
482,2016-05-11,Shrimp Cocktail,93,74,27,0,133,No,No,
483,2016-05-11,Shrimp Salad,252,117,28,0,180,No,No,
484,2016-05-11,Sliced Tomatoes,39,39,29,1,131,No,No,
485,2016-05-11,Stewed Corn,109,109,30,0,91,No,No,
486,2016-05-11,Stewed Prunes,73,73,31,0,122,No,No,
487,2016-05-11,Sweet Potatoes,249,100,32,1,178,No,No,
488,2016-05-11,Tea,221,95,33,0,158,No,No,
489,2016-05-11,rice pudding,79,79,34,1,198,No,No,
490,2016-05-12,Biscuit Tortoni,196,136,0,0,163,No,No,
491,2016-05-12,Blue Point Oysters,193,68,1,0,161,No,No,
492,2016-05-12,Boiled eggs,79,74,2,0,113,No,No,
493,2016-05-12,Boiled potatoes,172,76,3,0,172,No,No,
494,2016-05-12,Chicken Sandwich,188,185,4,1,134,No,No,
495,2016-05-12,Chocolate Ice Cream,83,71,5,0,167,No,No,
496,2016-05-12,Corned Beef Hash,108,75,6,0,135,No,No,
497,2016-05-12,Crab Flake Cocktail,68,68,7,0,76,No,No,
498,2016-05-12,Crackers,79,79,8,0,66,No,No,
499,2016-05-12,Cream Cheese,102,70,9,0,127,No,No,
500,2016-05-12,Dessert,179,138,10,0,149,No,No,
501,2016-05-12,French fried potatoes,32,32,11,1,64,No,No,
502,2016-05-12,Fruit,116,92,12,1,116,No,No,
503,2016-05-12,Grapes,116,116,13,1,145,No,No,
504,2016-05-12,Milk,68,68,14,1,113,No,No,
505,2016-05-12,Nesselrode Pudding,90,90,15,0,82,No,No,
506,2016-05-12,Orange Juice,238,75,16,0,183,No,No,
507,2016-05-12,Orange marmalade,56,56,17,0,70,No,No,
508,2016-05-12,Oranges,113,113,18,1,189,No,No,
509,2016-05-12,Oyster cocktail,103,68,19,0,79,No,No,
510,2016-05-12,Pear,87,87,20,0,87,No,No,
511,2016-05-12,Plums,52,52,21,0,87,No,No,
512,2016-05-12,ROQUEFORT CHEESE,113,113,22,0,81,No,No,
513,2016-05-12,STRAWBERRY ICE CREAM,84,84,23,1,65,No,No,
514,2016-05-12,Sardines,87,87,24,0,67,No,No,
515,2016-05-12,Sauterne,23,23,25,0,77,No,No,
516,2016-05-12,Scrambled Eggs,76,60,26,0,190,No,No,
517,2016-05-12,Shrimp Cocktail,106,68,27,0,133,No,No,
518,2016-05-12,Shrimp Salad,72,43,28,0,180,No,No,
519,2016-05-12,Sliced Tomatoes,118,75,29,1,131,No,No,
520,2016-05-12,Stewed Corn,27,27,30,0,91,No,No,
521,2016-05-12,Stewed Prunes,37,37,31,0,122,No,No,
522,2016-05-12,Sweet Potatoes,196,180,32,1,178,No,No,
523,2016-05-12,Tea,190,114,33,0,158,No,No,
524,2016-05-12,rice pudding,99,99,34,1,198,No,No,
525,2016-06-10,Biscuit Tortoni,65,65,0,0,163,No,No,
526,2016-06-10,Blue Point Oysters,129,56,1,0,161,No,No,
527,2016-06-10,Boiled eggs,57,57,2,0,113,No,No,
528,2016-06-10,Boiled potatoes,155,79,3,0,172,No,No,
529,2016-06-10,Chicken Sandwich,147,147,4,1,134,No,No,
530,2016-06-10,Chocolate Ice Cream,200,129,5,0,167,No,No,
531,2016-06-10,Corned Beef Hash,41,41,6,0,135,No,No,
532,2016-06-10,Crab Flake Cocktail,61,61,7,0,76,No,No,
533,2016-06-10,Crackers,66,66,8,0,66,No,No,
534,2016-06-10,Cream Cheese,38,38,9,0,127,No,No,
535,2016-06-10,Dessert,104,87,10,0,149,No,No,
536,2016-06-10,French fried potatoes,32,32,11,1,64,No,No,
537,2016-06-10,Fruit,128,128,12,1,116,No,No,
538,2016-06-10,Grapes,101,101,13,1,145,No,No,
539,2016-06-10,Milk,124,105,14,1,113,No,No,
540,2016-06-10,Nesselrode Pudding,49,49,15,0,82,No,No,
541,2016-06-10,Orange Juice,91,64,16,0,183,No,No,
542,2016-06-10,Orange marmalade,63,63,17,0,70,No,No,
543,2016-06-10,Oranges,170,135,18,1,189,No,No,
544,2016-06-10,Oyster cocktail,24,24,19,0,79,No,No,
545,2016-06-10,Pear,61,61,20,0,87,No,No,
546,2016-06-10,Plums,78,78,21,0,87,No,No,
547,2016-06-10,ROQUEFORT CHEESE,24,24,22,0,81,No,No,
548,2016-06-10,STRAWBERRY ICE CREAM,91,91,23,1,65,No,No,
549,2016-06-10,Sardines,33,33,24,0,67,No,No,
550,2016-06-10,Sauterne,69,69,25,0,77,No,No,
551,2016-06-10,Scrambled Eggs,190,66,26,0,190,No,No,
552,2016-06-10,Shrimp Cocktail,93,64,27,0,133,No,No,
553,2016-06-10,Shrimp Salad,108,56,28,0,180,No,No,
554,2016-06-10,Sliced Tomatoes,118,118,29,1,131,No,No,
555,2016-06-10,Stewed Corn,55,45,30,0,91,No,No,
556,2016-06-10,Stewed Prunes,110,73,31,0,122,No,No,
557,2016-06-10,Sweet Potatoes,107,107,32,1,178,No,No,
558,2016-06-10,Tea,205,65,33,0,158,No,No,
559,2016-06-10,rice pudding,198,117,34,1,198,No,No,
560,2016-06-11,Biscuit Tortoni,114,114,0,0,163,No,Yes,
561,2016-06-11,Blue Point Oysters,64,64,1,0,161,No,Yes,
562,2016-06-11,Boiled eggs,79,79,2,0,113,No,Yes,
563,2016-06-11,Boiled potatoes,138,138,3,0,172,No,Yes,
564,2016-06-11,Chicken Sandwich,147,147,4,1,134,No,Yes,
565,2016-06-11,Chocolate Ice Cream,150,150,5,0,167,No,Yes,
566,2016-06-11,Corned Beef Hash,41,41,6,0,135,No,Yes,
567,2016-06-11,Crab Flake Cocktail,76,76,7,0,76,No,Yes,
568,2016-06-11,Crackers,26,26,8,0,66,No,Yes,
569,2016-06-11,Cream Cheese,63,54,9,0,127,No,Yes,
570,2016-06-11,Dessert,149,76,10,0,149,No,Yes,
571,2016-06-11,French fried potatoes,64,64,11,1,64,No,Yes,
572,2016-06-11,Fruit,116,72,12,1,116,No,Yes,
573,2016-06-11,Grapes,203,203,13,1,145,No,Yes,
574,2016-06-11,Milk,68,68,14,1,113,No,Yes,
575,2016-06-11,Nesselrode Pudding,107,107,15,0,82,No,Yes,
576,2016-06-11,Orange Juice,220,220,16,0,183,No,Yes,
577,2016-06-11,Orange marmalade,91,91,17,0,70,No,Yes,
578,2016-06-11,Oranges,57,57,18,1,189,No,Yes,
579,2016-06-11,Oyster cocktail,71,71,19,0,79,No,Yes,
580,2016-06-11,Pear,26,26,20,0,87,No,Yes,
581,2016-06-11,Plums,43,43,21,0,87,No,Yes,
582,2016-06-11,ROQUEFORT CHEESE,73,73,22,0,81,No,Yes,
583,2016-06-11,STRAWBERRY ICE CREAM,78,78,23,1,65,No,Yes,
584,2016-06-11,Sardines,60,60,24,0,67,No,Yes,
585,2016-06-11,Sauterne,85,85,25,0,77,No,Yes,
586,2016-06-11,Scrambled Eggs,57,57,26,0,190,No,Yes,
587,2016-06-11,Shrimp Cocktail,146,146,27,0,133,No,Yes,
588,2016-06-11,Shrimp Salad,72,72,28,0,180,No,Yes,
589,2016-06-11,Sliced Tomatoes,92,92,29,1,131,No,Yes,
590,2016-06-11,Stewed Corn,82,82,30,0,91,No,Yes,
591,2016-06-11,Stewed Prunes,146,146,31,0,122,No,Yes,
592,2016-06-11,Sweet Potatoes,71,71,32,1,178,No,Yes,
593,2016-06-11,Tea,63,42,33,0,158,No,Yes,
594,2016-06-11,rice pudding,139,139,34,1,198,No,Yes,
595,2016-06-12,Biscuit Tortoni,130,74,0,0,163,No,No,
596,2016-06-12,Blue Point Oysters,64,44,1,0,161,No,No,
597,2016-06-12,Boiled eggs,68,68,2,0,113,No,No,
598,2016-06-12,Boiled potatoes,52,52,3,0,172,No,No,
599,2016-06-12,Chicken Sandwich,40,40,4,1,134,No,No,
600,2016-06-12,Chocolate Ice Cream,83,62,5,0,167,No,No,
601,2016-06-12,Corned Beef Hash,148,78,6,0,135,No,No,
602,2016-06-12,Crab Flake Cocktail,30,30,7,0,76,No,No,
603,2016-06-12,Crackers,59,59,8,0,66,No,No,
604,2016-06-12,Cream Cheese,140,97,9,0,127,No,No,
605,2016-06-12,Dessert,45,45,10,0,149,No,No,
606,2016-06-12,French fried potatoes,19,19,11,1,64,No,No,
607,2016-06-12,Fruit,116,107,12,1,116,No,No,
608,2016-06-12,Grapes,116,68,13,1,145,No,No,
609,2016-06-12,Milk,124,124,14,1,113,No,No,
610,2016-06-12,Nesselrode Pudding,98,98,15,0,82,No,No,
611,2016-06-12,Orange Juice,201,133,16,0,183,No,No,
612,2016-06-12,Orange marmalade,70,55,17,0,70,No,No,
613,2016-06-12,Oranges,227,182,18,1,189,No,No,
614,2016-06-12,Oyster cocktail,95,95,19,0,79,No,No,
615,2016-06-12,Pear,87,53,20,0,87,No,No,
616,2016-06-12,Plums,104,104,21,0,87,No,No,
617,2016-06-12,ROQUEFORT CHEESE,113,94,22,0,81,No,No,
618,2016-06-12,STRAWBERRY ICE CREAM,19,19,23,1,65,No,No,
619,2016-06-12,Sardines,74,74,24,0,67,No,No,
620,2016-06-12,Sauterne,69,54,25,0,77,No,No,
621,2016-06-12,Scrambled Eggs,171,68,26,0,190,No,No,
622,2016-06-12,Shrimp Cocktail,133,42,27,0,133,No,No,
623,2016-06-12,Shrimp Salad,180,59,28,0,180,No,No,
624,2016-06-12,Sliced Tomatoes,79,71,29,1,131,No,No,
625,2016-06-12,Stewed Corn,127,78,30,0,91,No,No,
626,2016-06-12,Stewed Prunes,73,73,31,0,122,No,No,
627,2016-06-12,Sweet Potatoes,142,90,32,1,178,No,No,
628,2016-06-12,Tea,79,64,33,0,158,No,No,
629,2016-06-12,rice pudding,119,105,34,1,198,No,No,
630,2016-07-10,Biscuit Tortoni,98,39,0,0,163,No,No,
631,2016-07-10,Blue Point Oysters,97,54,1,0,161,No,No,
632,2016-07-10,Boiled eggs,158,110,2,0,113,No,No,
633,2016-07-10,Boiled potatoes,120,85,3,0,172,No,No,
634,2016-07-10,Chicken Sandwich,67,51,4,1,134,No,No,
635,2016-07-10,Chocolate Ice Cream,83,83,5,0,167,No,No,
636,2016-07-10,Corned Beef Hash,148,129,6,0,135,No,No,
637,2016-07-10,Crab Flake Cocktail,76,43,7,0,76,No,No,
638,2016-07-10,Crackers,92,92,8,0,66,No,No,
639,2016-07-10,Cream Cheese,63,63,9,0,127,No,No,
640,2016-07-10,Dessert,149,90,10,0,149,No,No,
641,2016-07-10,French fried potatoes,38,38,11,1,64,No,No,
642,2016-07-10,Fruit,93,93,12,1,116,No,No,
643,2016-07-10,Grapes,145,125,13,1,145,No,No,
644,2016-07-10,Milk,34,34,14,1,113,No,No,
645,2016-07-10,Nesselrode Pudding,25,25,15,0,82,No,No,
646,2016-07-10,Orange Juice,165,45,16,0,183,No,No,
647,2016-07-10,Orange marmalade,35,35,17,0,70,No,No,
648,2016-07-10,Oranges,95,95,18,1,189,No,No,
649,2016-07-10,Oyster cocktail,103,103,19,0,79,No,No,
650,2016-07-10,Pear,96,96,20,0,87,No,No,
651,2016-07-10,Plums,104,104,21,0,87,No,No,
652,2016-07-10,ROQUEFORT CHEESE,49,49,22,0,81,No,No,
653,2016-07-10,STRAWBERRY ICE CREAM,45,45,23,1,65,No,No,
654,2016-07-10,Sardines,60,60,24,0,67,No,No,
655,2016-07-10,Sauterne,31,31,25,0,77,No,No,
656,2016-07-10,Scrambled Eggs,171,79,26,0,190,No,No,
657,2016-07-10,Shrimp Cocktail,80,53,27,0,133,No,No,
658,2016-07-10,Shrimp Salad,54,54,28,0,180,No,No,
659,2016-07-10,Sliced Tomatoes,144,144,29,1,131,No,No,
660,2016-07-10,Stewed Corn,73,73,30,0,91,No,No,
661,2016-07-10,Stewed Prunes,37,37,31,0,122,No,No,
662,2016-07-10,Sweet Potatoes,89,89,32,1,178,No,No,
663,2016-07-10,Tea,47,47,33,0,158,No,No,
664,2016-07-10,rice pudding,277,255,34,1,198,No,No,
665,2016-07-11,Biscuit Tortoni,179,124,0,0,163,No,No,
666,2016-07-11,Blue Point Oysters,177,88,1,0,161,No,No,
667,2016-07-11,Boiled eggs,68,68,2,0,113,No,No,
668,2016-07-11,Boiled potatoes,103,83,3,0,172,No,No,
669,2016-07-11,Chicken Sandwich,107,107,4,1,134,No,No,
670,2016-07-11,Chocolate Ice Cream,150,50,5,0,167,No,No,
671,2016-07-11,Corned Beef Hash,108,82,6,0,135,No,No,
672,2016-07-11,Crab Flake Cocktail,61,45,7,0,76,No,No,
673,2016-07-11,Crackers,86,86,8,0,66,No,No,
674,2016-07-11,Cream Cheese,152,104,9,0,127,No,No,
675,2016-07-11,Dessert,194,75,10,0,149,No,No,
676,2016-07-11,French fried potatoes,45,45,11,1,64,No,No,
677,2016-07-11,Fruit,128,128,12,1,116,No,No,
678,2016-07-11,Grapes,174,174,13,1,145,No,No,
679,2016-07-11,Milk,45,45,14,1,113,No,No,
680,2016-07-11,Nesselrode Pudding,74,73,15,0,82,No,No,
681,2016-07-11,Orange Juice,201,116,16,0,183,No,No,
682,2016-07-11,Orange marmalade,21,21,17,0,70,No,No,
683,2016-07-11,Oranges,113,91,18,1,189,No,No,
684,2016-07-11,Oyster cocktail,87,87,19,0,79,No,No,
685,2016-07-11,Pear,104,104,20,0,87,No,No,
686,2016-07-11,Plums,43,43,21,0,87,No,No,
687,2016-07-11,ROQUEFORT CHEESE,73,73,22,0,81,No,No,
688,2016-07-11,STRAWBERRY ICE CREAM,72,72,23,1,65,No,No,
689,2016-07-11,Sardines,74,74,24,0,67,No,No,
690,2016-07-11,Sauterne,85,85,25,0,77,No,No,
691,2016-07-11,Scrambled Eggs,190,72,26,0,190,No,No,
692,2016-07-11,Shrimp Cocktail,93,47,27,0,133,No,No,
693,2016-07-11,Shrimp Salad,162,76,28,0,180,No,No,
694,2016-07-11,Sliced Tomatoes,118,80,29,1,131,No,No,
695,2016-07-11,Stewed Corn,82,71,30,0,91,No,No,
696,2016-07-11,Stewed Prunes,146,112,31,0,122,No,No,
697,2016-07-11,Sweet Potatoes,125,60,32,1,178,No,No,
698,2016-07-11,Tea,174,129,33,0,158,No,No,
699,2016-07-11,rice pudding,59,59,34,1,198,No,No,
700,2016-07-12,Biscuit Tortoni,130,90,0,0,163,No,No,
701,2016-07-12,Blue Point Oysters,48,48,1,0,161,No,No,
702,2016-07-12,Boiled eggs,90,90,2,0,113,No,No,
703,2016-07-12,Boiled potatoes,69,56,3,0,172,No,No,
704,2016-07-12,Chicken Sandwich,147,114,4,1,134,No,No,
705,2016-07-12,Chocolate Ice Cream,217,124,5,0,167,No,No,
706,2016-07-12,Corned Beef Hash,67,67,6,0,135,No,No,
707,2016-07-12,Crab Flake Cocktail,23,23,7,0,76,No,No,
708,2016-07-12,Crackers,86,86,8,0,66,No,No,
709,2016-07-12,Cream Cheese,127,79,9,0,127,No,No,
710,2016-07-12,Dessert,119,87,10,0,149,No,No,
711,2016-07-12,French fried potatoes,64,64,11,1,64,No,No,
712,2016-07-12,Fruit,81,81,12,1,116,No,No,
713,2016-07-12,Grapes,101,101,13,1,145,No,No,
714,2016-07-12,Milk,34,34,14,1,113,No,No,
715,2016-07-12,Nesselrode Pudding,57,57,15,0,82,No,No,
716,2016-07-12,Orange Juice,91,84,16,0,183,No,No,
717,2016-07-12,Orange marmalade,70,70,17,0,70,No,No,
718,2016-07-12,Oranges,132,132,18,1,189,No,No,
719,2016-07-12,Oyster cocktail,79,79,19,0,79,No,No,
720,2016-07-12,Pear,113,78,20,0,87,No,No,
721,2016-07-12,Plums,113,113,21,0,87,No,No,
722,2016-07-12,ROQUEFORT CHEESE,97,97,22,0,81,No,No,
723,2016-07-12,STRAWBERRY ICE CREAM,59,59,23,1,65,No,No,
724,2016-07-12,Sardines,27,27,24,0,67,No,No,
725,2016-07-12,Sauterne,23,23,25,0,77,No,No,
726,2016-07-12,Scrambled Eggs,266,105,26,0,190,No,No,
727,2016-07-12,Shrimp Cocktail,120,70,27,0,133,No,No,
728,2016-07-12,Shrimp Salad,108,75,28,0,180,No,No,
729,2016-07-12,Sliced Tomatoes,157,156,29,1,131,No,No,
730,2016-07-12,Stewed Corn,82,82,30,0,91,No,No,
731,2016-07-12,Stewed Prunes,49,42,31,0,122,No,No,
732,2016-07-12,Sweet Potatoes,107,107,32,1,178,No,No,
733,2016-07-12,Tea,174,99,33,0,158,No,No,
734,2016-07-12,rice pudding,218,192,34,1,198,No,No,
735,2016-08-10,Biscuit Tortoni,147,58,0,0,163,No,No,
736,2016-08-10,Blue Point Oysters,177,153,1,0,161,No,No,
737,2016-08-10,Boiled eggs,113,79,2,0,113,No,No,
738,2016-08-10,Boiled potatoes,86,67,3,0,172,No,No,
739,2016-08-10,Chicken Sandwich,134,134,4,1,134,No,No,
740,2016-08-10,Chocolate Ice Cream,117,86,5,0,167,No,No,
741,2016-08-10,Corned Beef Hash,162,138,6,0,135,No,No,
742,2016-08-10,Crab Flake Cocktail,46,46,7,0,76,No,No,
743,2016-08-10,Crackers,79,79,8,0,66,No,No,
744,2016-08-10,Cream Cheese,51,42,9,0,127,No,No,
745,2016-08-10,Dessert,179,63,10,0,149,No,No,
746,2016-08-10,French fried potatoes,58,35,11,1,64,No,No,
747,2016-08-10,Fruit,46,46,12,1,116,No,No,
748,2016-08-10,Grapes,58,58,13,1,145,No,No,
749,2016-08-10,Milk,124,124,14,1,113,No,No,
750,2016-08-10,Nesselrode Pudding,49,49,15,0,82,No,No,
751,2016-08-10,Orange Juice,110,38,16,0,183,No,No,
752,2016-08-10,Orange marmalade,42,42,17,0,70,No,No,
753,2016-08-10,Oranges,208,122,18,1,189,No,No,
754,2016-08-10,Oyster cocktail,63,63,19,0,79,No,No,
755,2016-08-10,Pear,96,96,20,0,87,No,No,
756,2016-08-10,Plums,96,96,21,0,87,No,No,
757,2016-08-10,ROQUEFORT CHEESE,89,89,22,0,81,No,No,
758,2016-08-10,STRAWBERRY ICE CREAM,39,39,23,1,65,No,No,
759,2016-08-10,Sardines,20,20,24,0,67,No,No,
760,2016-08-10,Sauterne,62,62,25,0,77,No,No,
761,2016-08-10,Scrambled Eggs,57,57,26,0,190,No,No,
762,2016-08-10,Shrimp Cocktail,80,80,27,0,133,No,No,
763,2016-08-10,Shrimp Salad,54,54,28,0,180,No,No,
764,2016-08-10,Sliced Tomatoes,118,57,29,1,131,No,No,
765,2016-08-10,Stewed Corn,36,36,30,0,91,No,No,
766,2016-08-10,Stewed Prunes,98,66,31,0,122,No,No,
767,2016-08-10,Sweet Potatoes,71,62,32,1,178,No,No,
768,2016-08-10,Tea,111,75,33,0,158,No,No,
769,2016-08-10,rice pudding,158,110,34,1,198,No,No,
770,2016-08-11,Biscuit Tortoni,65,65,0,0,163,No,No,
771,2016-08-11,Blue Point Oysters,209,68,1,0,161,No,No,
772,2016-08-11,Boiled eggs,90,68,2,0,113,No,No,
773,2016-08-11,Boiled potatoes,103,41,3,0,172,No,No,
774,2016-08-11,Chicken Sandwich,40,40,4,1,134,No,No,
775,2016-08-11,Chocolate Ice Cream,83,80,5,0,167,No,No,
776,2016-08-11,Corned Beef Hash,41,41,6,0,135,No,No,
777,2016-08-11,Crab Flake Cocktail,61,61,7,0,76,No,No,
778,2016-08-11,Crackers,66,66,8,0,66,No,No,
779,2016-08-11,Cream Cheese,38,38,9,0,127,No,No,
780,2016-08-11,Dessert,134,57,10,0,149,No,No,
781,2016-08-11,French fried potatoes,45,45,11,1,64,No,No,
782,2016-08-11,Fruit,81,81,12,1,116,No,No,
783,2016-08-11,Grapes,145,80,13,1,145,No,No,
784,2016-08-11,Milk,79,79,14,1,113,No,No,
785,2016-08-11,Nesselrode Pudding,25,25,15,0,82,No,No,
786,2016-08-11,Orange Juice,73,69,16,0,183,No,No,
787,2016-08-11,Orange marmalade,98,98,17,0,70,No,No,
788,2016-08-11,Oranges,170,77,18,1,189,No,No,
789,2016-08-11,Oyster cocktail,95,95,19,0,79,No,No,
790,2016-08-11,Pear,78,78,20,0,87,No,No,
791,2016-08-11,Plums,113,113,21,0,87,No,No,
792,2016-08-11,ROQUEFORT CHEESE,97,70,22,0,81,No,No,
793,2016-08-11,STRAWBERRY ICE CREAM,91,91,23,1,65,No,No,
794,2016-08-11,Sardines,20,20,24,0,67,No,No,
795,2016-08-11,Sauterne,31,31,25,0,77,No,No,
796,2016-08-11,Scrambled Eggs,190,57,26,0,190,No,No,
797,2016-08-11,Shrimp Cocktail,80,72,27,0,133,No,No,
798,2016-08-11,Shrimp Salad,252,110,28,0,180,No,No,
799,2016-08-11,Sliced Tomatoes,52,52,29,1,131,No,No,
800,2016-08-11,Stewed Corn,82,75,30,0,91,No,No,
801,2016-08-11,Stewed Prunes,171,138,31,0,122,No,No,
802,2016-08-11,Sweet Potatoes,107,78,32,1,178,No,No,
803,2016-08-11,Tea,205,112,33,0,158,No,No,
804,2016-08-11,rice pudding,59,59,34,1,198,No,No,
805,2016-08-12,Biscuit Tortoni,179,136,0,0,163,No,No,
806,2016-08-12,Blue Point Oysters,97,76,1,0,161,No,No,
807,2016-08-12,Boiled eggs,90,40,2,0,113,No,No,
808,2016-08-12,Boiled potatoes,69,69,3,0,172,No,No,
809,2016-08-12,Chicken Sandwich,188,188,4,1,134,No,No,
810,2016-08-12,Chocolate Ice Cream,184,153,5,0,167,No,No,
811,2016-08-12,Corned Beef Hash,176,110,6,0,135,No,No,
812,2016-08-12,Crab Flake Cocktail,53,53,7,0,76,No,No,
813,2016-08-12,Crackers,59,59,8,0,66,No,No,
814,2016-08-12,Cream Cheese,89,70,9,0,127,No,No,
815,2016-08-12,Dessert,134,90,10,0,149,No,No,
816,2016-08-12,French fried potatoes,64,64,11,1,64,No,No,
817,2016-08-12,Fruit,104,103,12,1,116,No,No,
818,2016-08-12,Grapes,203,203,13,1,145,No,No,
819,2016-08-12,Milk,102,102,14,1,113,No,No,
820,2016-08-12,Nesselrode Pudding,115,107,15,0,82,No,No,
821,2016-08-12,Orange Juice,256,131,16,0,183,No,No,
822,2016-08-12,Orange marmalade,98,98,17,0,70,No,No,
823,2016-08-12,Oranges,151,129,18,1,189,No,No,
824,2016-08-12,Oyster cocktail,63,49,19,0,79,No,No,
825,2016-08-12,Pear,122,122,20,0,87,No,No,
826,2016-08-12,Plums,87,84,21,0,87,No,No,
827,2016-08-12,ROQUEFORT CHEESE,113,113,22,0,81,No,No,
828,2016-08-12,STRAWBERRY ICE CREAM,52,52,23,1,65,No,No,
829,2016-08-12,Sardines,20,20,24,0,67,No,No,
830,2016-08-12,Sauterne,62,62,25,0,77,No,No,
831,2016-08-12,Scrambled Eggs,95,70,26,0,190,No,No,
832,2016-08-12,Shrimp Cocktail,186,151,27,0,133,No,No,
833,2016-08-12,Shrimp Salad,180,53,28,0,180,No,No,
834,2016-08-12,Sliced Tomatoes,79,71,29,1,131,No,No,
835,2016-08-12,Stewed Corn,82,82,30,0,91,No,No,
836,2016-08-12,Stewed Prunes,171,75,31,0,122,No,No,
837,2016-08-12,Sweet Potatoes,53,53,32,1,178,No,No,
838,2016-08-12,Tea,158,59,33,0,158,No,No,
839,2016-08-12,rice pudding,119,54,34,1,198,No,No,
840,2016-09-10,Biscuit Tortoni,179,138,0,0,163,No,Yes,
841,2016-09-10,Blue Point Oysters,209,99,1,0,161,No,Yes,
842,2016-09-10,Boiled eggs,124,124,2,0,113,No,Yes,
843,2016-09-10,Boiled potatoes,52,52,3,0,172,No,Yes,
844,2016-09-10,Chicken Sandwich,107,107,4,1,134,No,Yes,
845,2016-09-10,Chocolate Ice Cream,184,141,5,0,167,No,Yes,
846,2016-09-10,Corned Beef Hash,108,108,6,0,135,No,Yes,
847,2016-09-10,Crab Flake Cocktail,23,23,7,0,76,No,Yes,
848,2016-09-10,Crackers,33,33,8,0,66,No,Yes,
849,2016-09-10,Cream Cheese,76,76,9,0,127,No,Yes,
850,2016-09-10,Dessert,119,111,10,0,149,No,Yes,
851,2016-09-10,French fried potatoes,77,77,11,1,64,No,Yes,
852,2016-09-10,Fruit,151,151,12,1,116,No,Yes,
853,2016-09-10,Grapes,174,174,13,1,145,No,Yes,
